,Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
,38,8.43004315455596,5.27931344855213,6.34619288521628,2.14803247556034,9.17412094890679,7.01507361525609,8.17084689488104,-145.794070641033,5.93986631757895,5.61398878396153,5.34392764113866,-18.1598883715158,3.2818323562457,4.5650624604898,6.87767538303984,-14.8655655719604,6.89116552977686,8.57473474308424,5.77495946519505,-73.6991136050941,6.1460545385188,5.27670665629987,7.49381918628728,-28.0680913671862,-0.656615949156759,0.437279457185554,-0.948692892979068,-1.94370718034867,3.01649509526897,0.703038129425124,-1.06599644655495,-67.3276693811954,3.5472092656716,4.77047418224058,1.24994266572074,-16.0046940904757,10.3125882153927,-49.8794510205203,-60.8309677873828,-0.0451204818033091,8.5968255370762,-24.7071744566727,-24.21720992898,1.96248116184927,-61.8880609821279,-49.6479560127087,-33.0835459733401,0.117285108726634,7.38491799023973,8.01069676542662,7.27922395512238,0.562655339624513,11.9810903042357,10.4729231721356,10.9310925437717,0.028357268994796,6.1088925169243,7.37675834686101,8.92780905827485,3.01786563428089,-0.0967358957233557,-0.248445169609198,0.0970269169662004,0.178804539654465,-0.0254262548141071,0.0279164761925301,-0.307742466759038,0.255478497462974,-0.958451700208485,-0.214785749356338,-0.374369706919168,0.683869621706577,0.39077768028983,-0.106626218129463,-0.443043751089618,0.650300032495124,-0.223735822442478,-0.0575557455576359,-0.543114177087489,-0.396303888922233,-0.213126247620522,1.32466714800228,0.293433186547901,0.237274767870019,-0.49382312917794,0.413555339939307,0.045368688343558,0.371010137275221,-0.610110080757067,-0.1861611399124,-0.475118870211162,-0.792815794441054,-0.335207726411369,0.28872934863054,-0.263056493291089,0.0885119047860883
,39,8.38083673854118,5.09416303980726,6.2700141446926,19.9954694355178,8.77283647099713,6.58697089897214,7.74147072835723,-114.165968851617,5.6101894593258,5.36131679808184,5.71921183109671,7.0485208103878,3.04818604477714,4.24767697677672,6.49347541797584,0.60180139734473,6.8535395190205,8.11427733773883,4.7959309200136,-49.778544303207,6.38603837310322,5.28722615974516,7.13991431767869,-6.35196825237864,-7.73261358312257,-4.50430820676564,-6.74149826242865,5.72039567406091,1.49569611074867,-2.32860274109552,-2.31915289834646,-39.8446145492611,-1.67004406501442,-2.0547861207445,-5.73472439631996,4.56543728903415,9.85915351143439,-58.3881848238859,-64.9314834920548,-0.24321915958447,8.05725631161295,-31.7909908232265,-30.9007857319648,1.77360439217924,-72.3276462651887,-61.6528558018128,-46.4471880759053,0.125530635710845,6.92354711128957,7.90879054898573,6.8511204020725,0.256788396254592,11.2658277968692,9.64872714295166,10.0129550083462,-0.135639352359902,5.83020420370593,6.9247201002818,8.30179492105643,2.43053553782741,-0.350033148305471,-0.545859981530413,-0.125431424051527,0.00187118010236986,-0.0418996384176751,-0.486072277582139,-0.351321582766701,0.252843785146212,-0.824588421098866,-0.288397084917136,-0.338903407113065,0.078922298992893,0.0653374663658042,-0.314565469795838,-0.743114770707678,0.172392369159326,-0.676718985674711,-0.160890601641483,-0.720363652618317,-0.19232220167828,-0.652896265317423,0.997207564814886,-0.178824003079882,0.0183604733014704,-0.5485805653623,-0.130421111370254,-0.412267166650565,-0.0125738434047378,-0.52313769649831,-0.32112040796531,-0.529180604835432,-1.12129100168863,-0.791687331638343,0.0810782824521255,-0.427130118898702,0.530437815313832
,40,8.22366793135504,4.94002967862335,6.21897157849509,31.3995639654941,8.32532729901584,6.22810524661585,7.01971205973067,-71.6021056724627,5.7439702966021,5.105834270949,5.69680039985306,25.0578276176986,2.84398552435269,3.41146513754757,5.4235971204009,12.13294993158,6.23472875094839,7.20161569677362,4.1358832683668,-23.0746839230398,6.48028757335928,4.99665125337449,6.63607686107503,10.2026893770142,-16.7168619216334,-10.9294983084434,-14.6422902058047,12.345701582829,-0.836748993134648,-5.755309603185,-2.94081981177587,-13.6537934042645,-9.54503799590915,-12.009339101572,-14.9325509004764,19.4371229221273,9.52448319390331,-61.7598218724997,-61.4008954310628,-0.327432107382464,7.62896929968647,-39.8292047280189,-38.1371862107865,1.1509062621908,-75.3036249075425,-68.9554238022516,-56.5284926114901,-0.345598156997482,6.53496317971079,7.52522827095709,6.60283345105759,-0.285482938238829,10.2995835141771,8.73410414964735,9.06630253759838,-0.503727817012333,5.60704894615239,6.14406917606348,7.81488207991006,1.85315309031597,-0.413652114329636,-1.05887114723569,-0.695453408184505,-0.22963241921326,-0.117286171221593,-0.916753971032222,-0.602032426931714,0.0642138415919362,-0.678771628369105,-0.288602669246046,-0.622132847988297,-0.340560390924821,-0.43136741110726,-0.734059966555293,-1.04029260489716,-0.364787718140093,-0.673509511845253,-0.50896477582171,-0.779562108183342,-0.193298299252206,-0.71926161034483,0.506060884552369,-0.80685306044586,-0.258978373601678,-0.677298748342906,-0.606188812263582,-0.722294056852689,-0.48865716381664,-0.461999075806261,-0.500981906419469,-0.640618832041469,-1.15217835635701,-1.24238718693641,-0.140361861381081,-0.529784636787184,0.769192964173527
,41,7.90865462023086,5.05245674705657,6.21630049627089,36.7833490448278,7.76078849259306,6.06254365877291,6.75882208676416,-31.1037430419509,5.8175509942761,5.31999585577731,5.70986189132981,35.4701248042671,2.56242721966751,2.07125559261246,3.80421830034257,20.1007450232443,5.44248389389469,6.27886187849356,3.5685767452193,-0.242897277159955,6.12732951257206,4.66009879439451,5.2709634827587,21.9169910409431,-25.4038795452558,-18.466380385958,-23.2404445693987,17.5591891619874,-3.75533597875344,-9.65695542285576,-4.24159498617962,7.50977119608081,-18.8549970066896,-23.5612406322057,-24.8138266988236,28.7488294646271,9.39137372347508,-58.4796957875776,-51.0091908756652,-0.327705830790109,7.26479504868396,-48.3534641209838,-45.5581415635399,1.02087512221703,-69.4588722234369,-68.3550849646941,-60.9061724993237,-0.379642711044596,6.27260475773224,7.40617591052606,6.10036770912419,-0.476678826088943,9.57888129400595,7.97495593419603,8.53248697523674,-0.646179368787926,5.91790714333817,5.98260417947688,7.69760235076586,1.78045890301851,-0.257024948703418,-0.810416661382391,-0.847050849755021,-0.294089799148026,-0.352206530151562,-0.73689093399841,-0.535193042043801,-0.355045507302293,-0.610559636055683,-0.239373898180844,-0.523227439322341,-0.717997679630884,-0.448725317894485,-0.858323700384432,-0.906696474632838,-0.498824755977324,-0.499471553325151,-0.627625680681035,-0.625152353719358,-0.169157182158955,-0.983337823662538,0.364823637755194,-0.965536111635515,-0.428354896888692,-0.479785856275413,-0.832858988151003,-0.632718446527321,-0.837770720887164,-0.338123774380421,-0.492676609145946,-0.540714301967114,-0.974510936589837,-1.02010531474338,-0.08433754185873,-0.227219948792282,0.503035307745677
,42,7.1733915509634,5.02639835278174,5.9134268713986,37.8142200444544,7.37567707760778,5.51749152793386,6.64687322380249,0.727560010770048,5.51220814547983,5.66554807939374,6.43392537136015,39.0184137435882,1.16522087537902,0.0309123497548853,1.32011489235899,24.8051274691422,4.68971449585732,5.89447419295237,2.72081146353821,16.7596746441413,5.27367767849816,3.9229259784843,1.97297011309757,28.1890474305839,-32.4063094223508,-25.244147655245,-30.8263024984538,21.0655696420447,-7.07612773916901,-14.5512237840365,-5.9039551105304,22.2863871885706,-27.8462482516629,-34.9259352774069,-34.3850473255946,32.0002572744924,9.19026900057136,-49.484886220228,-37.038484146897,0.0521903572896179,7.29578835183011,-55.6396187316256,-52.169589591214,0.918997584502449,-56.3106595123064,-58.9824911111976,-58.2699914613182,0.0764082329454254,6.10325710296772,7.67852358944293,6.03178480278146,-0.533177813919991,9.16345922808054,7.81383173565541,8.3981351467516,-0.547653944765102,6.21404767471347,6.14706144753637,7.5983214164786,1.63884704817858,-0.286208060112813,-0.302724339153798,-0.468449457309418,-0.248149520097172,-0.282342372803242,-0.754310818245926,-0.0151414057057764,-0.467086046065418,-0.28189866934656,-0.240524592683528,-0.0171785464031302,-1.02436628782485,-0.370862028350558,-0.645133671196049,-0.57613615942131,-0.600170203670928,-0.383736439660424,-0.140941328421462,-0.28710694300824,-0.017370285096348,-0.949233394461373,0.312154478826585,-0.522330543342804,-0.466946674396752,-0.0630080620994704,-0.894353109376254,-0.462112759279421,-0.874537800774988,-0.141223019695701,-0.354623270170663,-0.0735035462597864,-0.631886086474225,-0.551152716537217,-0.0681972821702743,0.112054597417568,0.324597193419521
,43,5.9631631842833,4.60709370987996,5.03791776435949,37.3666658814439,6.81799018745784,4.91349496352245,6.06742716428343,22.1323538768805,4.52081748485884,5.238673186602,6.83602266278331,39.7158935325339,-0.640243597635504,-2.64280974241728,-1.99234176624353,26.3624466463274,3.75616588153272,5.12723596875983,1.90447962825129,27.1063259991292,3.17452528101694,1.88489086833135,-2.74918534039227,30.1653069037648,-36.686316095632,-29.7396008081684,-35.8878371650362,23.0660400630869,-11.3117940602048,-19.8086649545565,-8.52684629160717,29.4056881618978,-35.2665498711944,-43.8732640936762,-41.563372253975,31.9318058265318,8.76108073084333,-37.5588862878022,-22.3574660786347,0.659312664347624,7.36653535696087,-59.6034855781421,-56.189808581914,0.729873274465888,-39.4902552227926,-44.5513203584712,-49.2048118356801,0.279867986281118,6.020299545759,7.7571077565018,6.3111323565976,-0.488163205887417,8.51617759546849,8.01201756514993,7.93421861016711,-0.507229648588378,6.28538678556299,6.47063083154464,7.27126288774301,1.455748724183,-0.437679764065251,-0.269212863631111,-0.239338137485362,-0.252248353750872,-0.14167532205559,-0.793533537595977,-0.024353953779638,-0.476483556087146,0.258836585787435,0.0842293972388291,0.244018270035554,-0.804749396220132,-0.412386919657479,-0.345359392097293,-0.35947047389169,-0.792716159542948,-0.136054390907333,0.201571746121374,0.10348844398672,0.0636984141193864,-0.361307674984261,0.0300935546391656,-0.441968038445822,0.0195532384100261,0.0602191850013298,-0.795892330882282,-0.405028268593412,-0.722642158936964,0.0914779424279857,-0.0581357031697962,0.451492701270013,-0.148837040279147,-0.288092181792251,-0.366192291171075,0.158767323173834,0.420914058349609
,44,4.25497795025026,3.73536015855834,3.38213841730348,37.0403050755334,6.16617470766653,4.63263923313866,5.77608268322041,32.1090376407518,3.10926333078316,4.52245336429925,6.79951253237797,39.8916164146254,-2.57050780757999,-5.44927713943332,-5.44429986855641,26.7068749343828,2.70295301472936,4.23525598637985,1.2554395880093,31.0219924270386,-0.246904405925335,-1.28218987650249,-8.22224816965016,30.3300153182536,-36.7447334412391,-31.3583805020431,-37.2228428757675,24.0585303789062,-16.3942046106525,-25.5400828586708,-12.7152605800037,30.8904225883369,-39.2361876553671,-47.9172638529432,-43.8595617840151,31.9912316482968,8.56178547174898,-24.9379951289369,-9.28187131178254,1.38923473846438,7.29210281349157,-58.7113210837283,-55.4431372158933,1.24862298998519,-22.2518966335866,-28.5605939175691,-36.042970820296,0.243181042764178,6.01964543451064,7.6996483111887,6.51742985309318,-0.140716632542393,8.04400681877343,7.79480717283948,7.74357926299146,-0.148225126515968,6.76265047301419,7.34228481693674,7.37842478285114,1.58766712484368,-0.185520116246067,0.0817848988783396,-0.047332720750461,-0.15289566699451,0.0762689549957258,-0.171479455387953,-0.0701599663771049,-0.643203655053497,0.794412914222534,0.693490618305447,0.609909875085094,-0.219822357391109,-0.316424885419053,-0.00357062350806814,0.0402373432900447,-0.413219834651755,0.200269236757663,0.407994222173386,0.439939002588517,0.292187667443471,0.0572840147254965,0.18099683559538,-0.352542805027156,0.547330702851468,0.268815129253568,-0.351581539542593,0.0686636001429974,-0.447327708020197,0.281281773384961,0.28889039743828,0.816575115512507,0.269555202729947,0.108049677481631,-0.33441286160317,0.208574448767706,0.133518583771064
,45,2.16840109325315,2.39132450147574,0.846612467058605,37.218525046772,5.55146964662737,4.13459648995521,5.83922859322826,34.0334920781341,0.876030033579895,3.79418515630724,6.96308884875779,39.7956265304414,-5.04109689587796,-8.33228514492177,-9.96182852374199,27.1131428265626,1.68457828207659,3.65712302241667,0.122044750476704,31.5128444418495,-4.47198906780591,-4.55428552595276,-13.7244051011271,30.2855905434682,-32.614016223902,-29.6235819998507,-34.6509373221588,24.3750649311962,-21.8655697149368,-31.596977437506,-17.9448222671444,30.7456242218342,-38.7057577306552,-46.3902964166556,-41.0815097912129,32.5614978662098,8.14075839210651,-13.2782953751242,0.214159510945109,1.72530634392771,7.25296810595552,-51.7705885206481,-48.9219435126183,2.0202995004199,-7.75312368961883,-13.3644304914532,-21.9712381294178,0.817663624153255,5.88938419542572,7.4977660110597,6.51911666310917,0.233283653168769,7.92587934849209,7.68029333561682,7.69364649579512,0.2995140224956,7.2163873644763,8.19421189049356,8.28478404391555,1.96366548717504,0.272002130972169,0.633404828331322,0.501691285006672,0.0992771292190753,0.402187576812025,0.304577664833204,0.327279954634065,-0.434305706290928,1.43531269887731,0.730763400340294,1.19314447384261,0.1728994240259,0.123324630841324,0.295788032813249,0.640794003990521,0.218621857945976,0.406780062221031,0.974818442447514,0.558631644802517,0.475821706617438,0.647488151659672,0.506429588883009,0.21525964066754,0.603201198258802,0.610959434827038,0.191408853061574,0.549967267174736,0.0481584565199853,0.362290551656884,0.669350265345173,0.885542380067079,0.630079443366753,0.737882117048855,0.0647120958772973,0.539130758075061,-0.221645461220419
,46,-0.616638321197115,0.222196157615997,-2.47371786253899,37.3382928383548,5.0899916360876,3.7156647215852,5.2229371537789,33.5306996521338,-2.47160053506457,2.29684862578941,6.67219511311217,39.8503536785091,-7.36169927686092,-11.0262322437644,-15.0140042441855,27.4742287629,0.0929127076715304,2.33498167817848,-1.56404500576184,31.5915806349505,-8.85786123597339,-7.89440909726505,-18.1103182941285,29.9300046876908,-26.352527281458,-25.4145017897306,-29.1742956227746,24.3757525944483,-27.1546550834514,-36.223571158462,-23.8589205131742,29.9468020184787,-34.4320408825954,-40.4018091623755,-34.9899358924685,32.7916171045533,7.05271628000654,-4.07700119870714,5.92653916952582,1.91318472644795,6.90529317406455,-39.5362230449498,-37.2998898183045,2.30978669533695,2.28100765451489,-1.91438028049424,-9.60241454132895,1.25699644378292,5.47616900899382,6.71537848232444,6.4132017540222,0.487284276183487,7.57266627287297,7.61595924136708,7.11686995343572,0.587374453754137,7.1237420328988,8.41637905006132,8.93416337778299,2.34926251852775,0.362320367353249,0.871932982750337,0.972000341403316,0.511051572330956,0.456263246591988,0.454023147717976,0.439430928636739,0.0911878320439143,1.85102964278681,0.871437975035718,1.34458283543356,0.698112633057491,0.377235275337739,0.630761108759174,0.815154282324499,0.406557999528701,0.518425576826417,1.34143406643435,0.516897423547675,0.340380518573369,1.16960995860359,0.646680079354866,0.393175198551432,1.09797984640556,0.535057471812706,0.363024458551592,0.573574275691925,0.319791963381647,0.31967833756832,0.81821304218289,0.881626074185363,1.0245124694865,0.816848652892759,0.0553929207835324,0.504334747257843,0.0242526193972878
,47,-4.27627128166799,-2.94628828795345,-6.41190345966641,36.6209717121537,4.18519062598062,3.12532260874127,4.3141076621888,32.621747960561,-6.2118015452252,-1.16033711445834,5.07956909844839,39.298100228251,-9.031739277101,-13.0669236816715,-18.9410279736598,27.5945134220459,-2.38396301906283,-0.476109326642074,-4.31419045223299,31.305197397223,-12.912651994527,-11.3900355472477,-21.1405401143688,29.5333464731407,-19.8123521999039,-20.3025966480604,-22.8296319226092,24.3207554596052,-31.2543028588787,-38.5522986088722,-30.4793726703542,28.4292728257375,-28.322498193588,-31.9300359422287,-27.1596800843414,32.5737956702022,5.48420747913787,2.46746333950006,8.88333570293662,1.95627760990254,6.0812193823464,-25.2708321016574,-23.1925543165273,2.34805915407244,8.21207950041588,4.54741069895582,-0.519017239212189,0.830239836246022,4.46007734186426,5.30110960505084,5.34552866149355,0.522144196676578,6.84924306373307,6.46061319335391,6.0380815213814,0.688022799783624,6.52211916180363,8.05719452532483,8.64773235018978,2.34121311864305,0.205737051772502,0.790754550790552,0.74474738516821,0.631767654550742,0.276518805603985,0.774954497126231,0.175096168666556,0.191627704739432,1.45549009412571,0.897802049822104,0.972578403997176,0.89733887006426,0.400496350331821,0.699770528559753,0.552989342137892,0.384565603149071,0.482794490759801,0.921271144930472,0.287584642398997,0.346333749598443,1.12895275154185,0.728243954847869,0.0371980177454248,1.45536907491061,0.240793852492743,0.464922748496264,0.350016336862893,0.364773996586251,0.253306353338843,0.789770838844049,0.607501784034014,1.03701312168974,0.527609075660365,0.0151719445601941,0.211296058850053,0.157102908221162
