,Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
,35,7.1708861625701,8.24678983917249,9.26430139040144,-11.5896706474211,10.1765610259057,9.42256982140623,4.07802207631772,-52.2059840215276,6.98460835715511,8.7342053839493,8.5733785057088,-5.38828023619254,7.34967356121135,8.88441952739376,7.27822790049785,-33.7673233794033,10.7418222862287,9.75182478191678,8.93074722001154,-69.7759295326579,8.06268276254954,6.40999861358696,8.49366191803423,4.75627183947904,-23.1916538731712,-6.63683386795458,-12.4854660165371,-13.6365522469346,12.3763721846051,7.72383011191948,12.1667162357383,-43.7033823514705,18.4890215050343,-6.11597113994085,-2.09838410962129,-8.80920342028014,-45.3012289415861,-33.9617015016541,-44.9631652896394,0.936946713313034,-52.6218200204006,-16.86109961345,-24.128864354307,-0.00801566424667044,-51.1756210147508,-39.5738696487406,-41.737227629617,0.854111729415735,7.30928602898302,7.53544254291384,5.63560009809495,0.913716774562033,13.4996008369559,12.4143959201953,8.23268898159679,4.37571961020421,9.32716943024772,7.17734662118625,6.79694218511878,2.74091490431397,6.80927130726778,5.65025149077297,6.80965739181968,24.3063623698283,8.65077395561804,8.51617051010922,7.15179416765713,20.4021262444551,6.14079681791276,7.05307634949955,6.72940730005567,12.2666655126109,-38.20563092997,-34.9876459742316,-31.7645209664917,25.2553622174528,-46.939826262498,-29.3626603859705,-44.7217118962048,-34.5787602557211,-31.1734657004984,-38.0561985976718,-33.7485428764095,6.97215747056777,-31.0976343672278,4.57142799788318,-2.69704439846535,-0.1605372357497,-82.2283130438872,-83.5122397586584,-91.0973072726218,-0.435240055605533,-20.6291028065252,-30.6544957870016,-19.5089858575266,0.122032290136701
,36,7.22636660073488,8.07869222801151,9.06374898309332,-4.93031183673423,9.81514153495536,9.14972724843597,3.78919270082841,-37.0967798481008,6.60645600464659,8.20893033219906,7.85341263001729,0.774836455436287,7.19434594646427,8.36061829005544,6.64549940605897,-22.3771658024212,10.3336486296323,9.44349538945721,8.24030068783054,-45.5092572557946,7.18493632614306,6.23588789555615,7.70726971035211,11.12353894594,-34.6910652146689,-12.554290799588,-21.0098036772314,-6.1052266032134,9.07619918915378,5.10597343851251,10.5649221703814,-30.3591904335768,15.6990097661689,-16.4595383339198,-10.6058666670999,-4.43697219411854,-42.7493925011086,-39.256376685247,-44.4079508726813,0.764431650854448,-64.5532856043525,-28.6830097389351,-37.0614989527047,-0.114335487522283,-53.9577610993116,-44.7864810753192,-47.3663138377853,0.41761476642256,6.49491352807831,6.72290131638869,8.47351045220398,4.18443159305696,13.3327117215005,11.8600829880795,7.77065424270955,10.4178049815703,9.3089686182754,6.93078798226389,5.54341737651774,6.22591877416289,6.68825400038989,5.09246454075483,6.43256057548112,24.19678347801,7.8822072553105,7.67255961503554,6.66060306958963,20.619761053885,6.50586497650647,6.99748771554607,5.68163055296742,14.2823790233992,-39.2311575042114,-37.3688358361308,-31.1209661482804,24.6697113448034,-59.503106321751,-39.9647598196016,-57.2067624541381,-19.0577721406636,-30.71513029462,-38.9633465449983,-34.5688964920862,8.40898313006022,-25.8981655678098,6.67028371452017,0.747907117921613,-0.702104213468687,-75.7030527942929,-72.4744660787673,-92.5671798234141,-0.621336712080961,-11.5184580026312,-21.0802648704221,-11.0918896706509,0.477179054841599
,37,7.74048593325688,7.99390216563492,9.63086389448557,2.02915158624722,9.64405090800315,8.98167431479217,4.00774313639428,-21.2373078983162,6.76452215541823,7.58595600166836,7.1196986461016,5.78894837829807,7.10287420037625,8.33162867206889,6.75035415174227,-11.4941996222597,9.80501524937119,9.25561552932018,7.8260559985705,-23.3300275474676,6.5694040749689,6.19126619394464,7.03656909056903,16.2063490957522,-45.6356539652102,-18.7480114763471,-29.3421022730313,1.60211346913042,4.17574286820866,1.7414284833263,7.69497748540931,-15.9333857812106,11.3443383218445,-26.6649411097375,-19.1659912366724,0.405885411242423,-37.2438334872292,-42.0485642023852,-40.1676072758832,0.155239963956916,-70.4990713645864,-41.7361450483509,-50.1168645932486,-0.121465047284175,-52.9342500843743,-47.3628668645547,-49.8594096153204,-0.0558715020845568,6.21421480442666,6.78646112637978,9.93019477081916,6.25777511571084,13.0557114731724,11.5604078325439,7.55882480451584,14.1867617774723,9.99675555220145,6.6143900113928,5.17047206534366,8.48835884296869,6.69393615484893,4.90852809483684,5.45738102244283,24.4430537553866,7.23330471303103,7.12863693592902,6.16384870627661,20.7985495047139,6.51025811207992,6.87449152621502,4.62230041244808,15.7337850688835,-38.2629408373039,-37.7160284669536,-28.8382048055585,24.9685061960394,-69.1856440588075,-53.024566371854,-66.4778721610083,-8.6202443304141,-27.6163605444788,-38.4001987912663,-33.4101197082925,9.00229822728551,-19.1792428975964,8.63147722044204,3.90027026344012,-0.727083544712769,-61.9348142213606,-56.6663215185311,-85.506982886294,-0.477960123606664,-2.98908837972533,-10.5440545804386,-3.61564786924464,0.870526932238789
,38,8.32960432105685,8.08401744838906,10.3957448687209,8.27039586144707,9.37602179047528,8.94320308529919,4.59119396806406,-7.95586320648027,6.67810567091107,7.02777043169689,6.71999095680167,10.2542984244731,7.21910433462736,8.34247931038576,7.06451009592254,-2.18970475749734,9.33541849722874,9.01324095917747,7.99540718164258,-6.29795381421081,7.04373015295528,6.35411484358897,6.94723891253636,20.5362089829669,-54.2633579930662,-24.391619107487,-36.2319671150834,7.99477962978688,-2.04857689889008,-2.34322872790065,3.56918616797768,-3.6054469673017,5.14773954909444,-35.757978877758,-26.8013841725711,5.21774375921791,-29.8268540258483,-41.9685059517553,-33.7321880386652,0.223790420917368,-68.8738872002133,-53.5582429891294,-60.8364954572846,0.023887005422182,-48.5621327477311,-47.0921412764947,-49.3260976653365,-0.365482513256239,6.23301087065531,7.23339006842011,10.2819328055936,7.55761799029847,12.9161981764139,11.4346457269036,7.1914379682857,16.9488644060328,11.3676001656264,6.61970020565263,5.51914267088117,10.1324336331041,6.21935648375762,4.94784659067022,4.19733330007196,25.4048374629738,7.01075851735999,6.87665816791764,5.86088228043394,21.2454564546483,6.34298725140704,6.76748141013024,3.92680439253718,16.9455210962034,-35.2306795301051,-36.4900038505204,-25.3305009360128,25.8001188736668,-72.9038732035092,-66.2960047723432,-70.2260964068063,-2.75891744526069,-22.1701826385373,-36.1942733645137,-29.8711973158016,10.163813518394,-11.1757290333327,10.3954991894086,6.36251476173973,-0.781741698098443,-44.1735957056729,-39.0977690977841,-71.024580554801,-0.3520394774946,3.64994219716698,-1.46916471584007,2.33874913957368,0.735582352097254
,39,8.26045125895678,8.04684977105214,10.2510716649392,12.6787210807368,8.81375528660769,8.58438913798707,4.5613460846603,1.24104410289067,6.21185449129618,7.00409960829845,6.06040512056506,13.4372238740535,7.29765053215968,7.93428687498334,6.55297574931311,4.49305288663118,8.60998105261152,8.27276883586026,7.50969778402512,4.76292884328694,7.71494977017599,6.56850621111403,6.97191962460258,22.9350142863627,-60.5252446706662,-29.7647240378229,-41.3362195022014,12.573968859863,-10.4482051216328,-8.44132209232566,-2.79425478291608,4.87067021295809,-3.16564266142095,-43.3687726119279,-33.3989771505235,8.12349551878998,-22.0215294083775,-39.979851224193,-26.5258065200397,0.0467938991861843,-60.5444479686581,-61.9847079243926,-67.0009980018353,0.133562225822885,-41.5907731641178,-43.5816841315406,-46.3913367387069,-0.746701202711108,5.90893605775176,6.91754072684992,10.3238080654673,8.70274511294576,12.646228559142,11.3696941518576,6.00670280002379,18.6444378584904,12.2527793778018,6.87833093591172,5.36480813566274,11.8827411546621,5.32998827397677,3.97430827278259,1.99791019530258,25.7846058199483,6.77313356249445,6.54660356043991,5.3603056028193,21.9160071948988,6.00328695187673,5.68145180565904,2.8166258667095,17.9873245487697,-31.2064277932605,-34.0102095988588,-21.2518899855345,26.1947169012681,-69.1417081825713,-74.6961451931901,-67.1001447174316,0.0668701726896757,-14.8985396243144,-32.1882859029059,-23.987017088977,11.5210880028406,-3.7176396910819,11.932982882119,7.67960391298288,-0.907989624947362,-26.5433901292687,-22.952577291521,-52.0362877799567,-0.00800074332744316,8.01246399121834,5.42637771409954,6.40005526922135,0.253540911655989
,40,8.24721628317818,8.21463380278183,10.6846785584587,14.9330569826684,8.50547516309553,8.17675878936035,4.47896430863696,6.8823967714527,6.5650418846767,7.31163557821736,5.81654306562319,15.5388252486259,7.44712170944379,7.65793187209641,6.29247750430929,8.66662352750058,8.15298443441029,7.64853800563802,6.85366049786512,10.986979474422,8.54393363130549,6.86152281532438,7.53039442010734,24.4372493892339,-63.0819107992227,-33.6832855807734,-43.9391534714476,14.6741563006021,-20.7862626622268,-16.3727963398379,-11.1404262474721,9.98675440648185,-12.1739826906136,-48.2224529551156,-37.8624444490808,9.49070768924003,-13.4638793752696,-35.8034281538476,-17.9076901707479,-0.401856069509989,-45.563800582807,-64.813994038243,-66.3823515675015,0.169625309931973,-32.2037747753008,-37.3961810277703,-40.567260088338,-0.722457451187722,5.97949311991763,6.73066177105571,10.1470316154701,10.0211313138593,12.505154263362,11.6742881736285,4.57978440983618,20.1941518530342,13.4009134477034,6.86837221234347,5.42054467474927,14.1996719992334,4.05012349731462,2.42479711094961,-1.15976781841894,25.7836794006611,6.56721194822481,6.54748432534942,4.53900112190627,22.6091162346738,4.38638066470637,4.01679362450912,1.06694835992644,19.4746449552534,-25.8632705783482,-29.8857597324805,-15.7977431707517,26.9797726748897,-57.603927830899,-76.7355532928293,-56.0793969698893,2.24160574233503,-6.2211812252437,-25.7799865145791,-15.2993246856307,12.916237486693,2.08377341015836,13.9050919531222,8.43130623916781,-0.47407180167869,-11.8771364403331,-10.4224799513219,-32.9372057473911,0.625952521617307,10.0359772992255,10.3250272841785,8.25778207583835,-0.167018062964104
,41,8.28761917076204,8.63157001124353,11.559386483159,15.5783251519666,8.39007495974124,7.88284562844206,4.41403860263998,10.1564243240256,7.07702240506762,7.41065281938415,6.15760719769881,18.039778696431,7.41271293271535,7.37899028181417,6.29926902917819,10.6539507680796,8.1341339182855,7.21771044169523,6.93597965882228,14.6297149112828,9.36853411453606,6.81056011783409,8.32550625604858,26.1634064086773,-61.9149037201678,-35.5877450348713,-43.9853052637168,14.7454868905197,-31.7736223186699,-25.7672041165206,-20.99468459194,12.8192507009991,-21.0482768321133,-49.9956115298401,-39.3177084680106,10.4721522651754,-4.9734072399541,-29.6726510331722,-8.97174352145325,-0.272658579128603,-27.6492066814642,-60.5540197836442,-58.5556836000392,0.0674678598698506,-21.1155411628741,-29.5827351721948,-32.5035028407626,-0.562251509929041,6.30352811797698,7.14452960944527,10.2093116095394,11.5502063048448,12.3569776970247,11.7893678406877,2.65420388118352,21.4852574477086,14.3655602695359,6.92803426581446,6.02073319691075,16.4142442394166,1.98277484093947,0.437228894562423,-4.75748439506773,26.2007229630099,6.84476542250295,6.4456909198197,3.07520749554573,23.16934773949,1.60528272939362,2.17638387674563,-1.21159889851836,20.845329023255,-18.5572749118136,-24.7668970469048,-8.99047918083207,28.0535123802588,-40.7643138351851,-72.5113371901743,-39.7905079228672,4.24968333750178,2.12923078633474,-16.8366235028971,-5.92159806166245,14.2491293753502,6.41453750010095,15.8480766470648,9.15534683919674,0.0613966997559317,-1.85436487271755,-1.69405319504659,-17.8694994340332,0.825671110406915,10.4284718750627,12.7792555694937,9.05766011500231,-0.574068805604327
,42,7.95918154099979,8.79504339940732,11.6988234223708,15.4552544212113,8.2330404781504,7.56309804220805,4.2246696156179,12.3904637338257,7.34104124830753,7.50095287344027,6.4178407292263,20.5576411331776,6.7150774133321,6.52070933184882,5.24345696294475,10.99886732904,8.01806776570245,6.70120991602749,6.30294226206277,16.7454572792237,9.25397152910378,6.5742981643352,8.11285234777978,27.7430152000538,-57.6399277841768,-35.9189188353108,-41.9974737170856,14.4271422025097,-41.8632976070742,-36.2758611075206,-32.2127811241232,14.4572139240807,-29.0519226090788,-48.7078458146889,-38.3196157854231,11.2349763294014,1.82376542247846,-22.7441814411915,-1.63161816969975,0.204393581574351,-11.9927467340135,-49.5713431290853,-45.2083013569534,0.0677285051717718,-9.9554978683052,-20.1447822036945,-23.2936774718115,-0.383344330233001,6.33407966911068,7.12160706687013,10.0509396477056,12.8485293062304,11.8913119280665,11.5274631146933,-0.42003838531582,22.1729843630092,13.4429714414175,7.01785159247564,5.77447446863908,18.0273042670846,-1.03757569893406,-2.74352611746843,-8.41599854568636,26.2330233088946,6.89468182097215,5.83282986313029,0.606398931740642,23.5187321185309,-1.68172614330263,-0.74679228340446,-4.39645729218663,22.0872947283281,-10.2637134967194,-18.7061184258625,-2.34638584975798,28.3547015206294,-23.3758164437778,-58.0112696890033,-23.1648545242812,5.66403129020722,7.97912369052611,-7.21973403688941,1.77875062833942,15.1439398073135,8.69153023528344,17.4308565023331,9.55873991502119,0.169805585352549,3.89176631588936,3.48221105841259,-7.49928895753811,0.269099497949526,10.6883535033148,13.3797988692181,10.0166230630215,-1.03954479486026
,43,6.93172637856412,8.29216853089315,11.4566607602407,15.0171998805197,7.99389959295149,7.03816215937781,3.82756197124192,14.8711181670941,8.05884340918752,8.03905111686319,6.58757874996238,21.9886126017989,5.55532858091004,5.20925966362444,3.79765039722196,11.1396911617378,7.59653719329134,6.08371615204607,4.82154525677376,17.9500920295848,7.81011566145369,5.65880257230668,6.29851442224381,28.6588432019716,-50.4395835152,-34.3927564336261,-37.7804813100567,14.3564286415415,-48.9663055499834,-46.172888640015,-43.0679300173346,16.1915801697153,-34.7737046169928,-44.429999202816,-35.0740193136126,12.0668868711056,6.99360073437578,-15.3071237639531,4.44468903205052,0.438843681311909,0.0646705368711196,-34.8010877906805,-29.2341039276687,0.169569364988831,-0.583528297628789,-10.0921039375199,-13.1949710209051,0.0527692480809208,6.36743145244313,6.59928610171028,9.63237796794871,13.9727227267667,11.1421797729856,11.1323704195769,-4.32365456266703,22.8954922728729,10.8529589558375,6.37570974574919,4.85288014133366,19.1925472330754,-4.70981417537286,-6.55728320316427,-12.193276699668,25.8509364400668,6.52833872225995,5.08293090697273,-2.85771502740141,23.6952015297608,-6.18391274316804,-5.10097190741931,-8.46949971082833,23.197421212479,-2.12860496434649,-11.4466455693636,3.77256902551619,28.3370593820389,-8.67485565710888,-37.1259212005335,-8.89295607542095,7.45980788528732,11.7064136260572,1.14732520655463,7.64656907531844,16.2966678134636,9.53134090098513,18.9276084342318,10.2911705294683,0.751968539218353,7.17969155935538,6.61440839544599,-0.841168379125747,0.275181470391203,11.4504195274902,13.9362485026986,10.8950231965599,-0.754402926309496
,44,5.057110875641,6.95844909238045,10.9337872653287,14.7499233945469,7.65112141405575,6.42602132172837,3.40616609992978,17.5349144076291,8.50295260885855,8.29813673392491,6.89545460081212,21.9459424774646,3.83583707372401,3.26028625952881,2.78998937374712,11.9786531007213,7.14074819437818,5.21428179744581,3.39178997533173,18.5813562367027,5.18681374347193,3.72311529925216,3.61023620644528,29.652575928554,-40.981100640132,-30.7315023128446,-31.6878783427817,14.521776213673,-51.5261877028058,-52.982054077256,-51.1878270613921,18.2697004827899,-38.0624062708835,-37.6332668420364,-29.5996714217197,13.5070058541256,10.7774499749771,-7.92871379508057,8.67953442065635,0.563069036882069,8.23304714981373,-19.6540511939928,-14.5015252278238,0.217917392182926,6.32171693653237,-1.58486838316119,-3.74479660479869,0.588894314480967,6.4137181518503,5.62958027071016,9.15667769563933,15.0831601280346,10.1822673208238,10.5401597015876,-9.16521158385223,23.6444394362367,7.27518132138917,5.18074351797051,3.96032746171224,19.9169381950738,-8.90252811874751,-10.3919245937715,-15.4269193885482,25.9285397481585,6.15577304268442,3.78086826520388,-7.43290866689395,23.8311365504451,-11.6315205178808,-9.51141820774254,-12.8828323580555,23.5470514702939,4.93435236585589,-3.95572388970294,9.21469627232401,28.562802093287,1.75960798479031,-18.7397667138622,1.52876505542469,9.38117450489483,13.9175951127787,7.82839726945687,11.7790555405568,17.5006114294517,9.94698748788454,20.2569330797607,11.4600123419974,1.32549556693928,9.03630825020736,8.91619795528055,2.54873469136328,0.638796575554011,12.1091791788255,14.6462959646036,11.7111511109036,0.147058828947991
,45,2.53087386855236,5.05862299520595,9.62568093867066,15.3076270397339,7.15911251981802,5.89215875007946,3.08914998794373,19.3299221244233,7.9548660206431,8.39894023128736,7.08013293061879,20.6239071950867,1.75713652039548,0.534836754148301,0.937009456087537,13.2783661693851,6.27958549781897,4.10797678585556,1.36659146629171,18.6877802289186,1.52249589409359,1.21667598326235,-0.209960457341452,30.2640879370252,-30.5626042649737,-25.6117560289908,-24.8035797835955,15.4540491041367,-48.3868219083249,-54.7662299089127,-54.5821381072224,19.8611952176157,-38.6000377429442,-28.6162368679886,-22.3556917309454,15.4463922163463,13.0242389284852,-1.43258845224094,11.123718819119,0.838235177382842,12.2576954929643,-6.83414682553584,-3.11837916729485,0.40315798752593,11.2078699350648,4.96847653913918,3.5749851313372,1.09066261611085,6.31857459470891,4.39103328509412,8.69667366388188,16.2849335321073,8.57847744110148,9.85283102432183,-15.4105018138275,24.1431857544555,1.69359579569431,3.66811215649909,2.5687618997776,20.3188478021899,-13.4618964581349,-14.2688992997997,-17.6721714755304,25.8518141293938,5.08928202157921,1.37618030225875,-13.3819077117709,23.8845957553121,-16.6744136517948,-13.8929333924994,-17.2288128421826,23.352895294016,10.2712247559678,2.3448880475581,12.8062738573723,28.4494697739561,7.31367056557758,-3.8331118825464,6.87794641066171,10.6251791136576,14.1902093218258,12.3161704198764,13.2517176814712,17.8708998658979,10.3392199110607,20.8907469591643,12.6555314971619,1.15532717198485,10.5712403364599,10.4293012602978,3.9334974565279,0.365514611637309,13.1722580701415,15.389083205823,13.0606940119885,0.79149977047166
,46,-0.790116029047169,2.37195986998756,7.35138558595031,16.4627906809874,6.33298415875191,5.38536350265832,2.88471782983501,20.0437844417536,6.72949143460826,8.5726587223337,6.94171888853495,18.142427784845,-0.536344736588831,-3.25113734938282,-1.88935668407919,14.637458951181,4.77913196955808,2.52124388701478,-1.74702449681726,17.8641392790566,-3.06446585762737,-2.1864368745147,-5.24187334417022,29.8017577977836,-19.6565888864243,-19.6683414176155,-16.9577850289513,17.2531500272995,-39.695303154887,-50.4742914698563,-52.1536879817442,20.5303524785576,-36.1954181666491,-18.3029096350507,-14.5317507076047,17.0593204854628,14.2348353441951,3.65004305696093,12.5664874456031,0.922176837940327,13.6832112510089,1.87739277952443,4.62347831759513,0.735871673485036,14.0256881241499,9.6102924291541,8.70978367153467,1.5597665178679,5.82109584219947,2.57512808568066,7.60224390866821,17.4703931417393,6.07998697139158,9.05810268194384,-22.5502708504218,24.7478582192666,-5.31073074222559,1.27704316203932,0.457145385666934,20.7835463056257,-17.5195090340374,-17.6826770508928,-19.489849562163,25.4867529494201,2.99653849045251,-1.59788678460288,-20.6264679290634,23.8013364166439,-21.3168527289844,-18.1905081835253,-20.8971783176567,23.2698319937764,13.4165134467099,7.14982304824872,14.381423226509,27.9663352128669,9.24488617127054,6.68260564223431,8.71846873818487,12.292121512637,13.4520987578695,14.028500385847,13.0239850996795,18.2402219396864,10.9099805694607,20.9608198155357,13.5705216845914,1.16271431929491,12.4960252877664,11.2458999267042,5.7496641042394,0.439327166592932,14.5929804168482,16.5644287351306,14.2246507983809,1.50691658455469
,47,-4.61077542828829,-1.33386828585122,4.36656932300565,17.8738027141305,5.07171977068086,4.67269987754077,2.31505827141117,20.3364814008275,4.65828363281867,8.39921004172353,6.56270844527825,15.3041919420493,-3.25359414550914,-7.77674063774171,-4.73086307584549,15.9865803425819,2.86366517440092,0.231854214511003,-5.14464898136032,16.6248802460277,-8.33901505052981,-6.46158661843714,-10.1823405576545,28.5272088926121,-8.93821538577794,-12.7566044037985,-8.64786391617369,18.706876620009,-27.533484247409,-40.5070219823621,-43.8613633800723,20.4780254900182,-31.5436650005999,-8.39945870906411,-7.12707521981605,18.0463591409969,14.7650795559848,7.2777023558082,13.4187805579456,0.716198292692582,14.248703710772,6.67495446050614,8.85601431209415,0.92544644973114,15.1126006908718,12.0950994898869,11.7969742578123,1.67587020645644,4.68905949250788,-0.0244167099215815,6.09019111341379,18.3796136519578,2.62292375798637,8.08522155394795,-29.3354804627213,25.339100775343,-12.0277417356673,-2.01994218948951,-2.21646166289838,21.2503863906067,-20.8132148389378,-20.2606482707778,-20.5927313484329,25.1835247987079,0.534968470717786,-5.50832339032729,-28.1446416647855,23.3519252777431,-25.0960246907215,-21.5700372719276,-23.1381889412519,22.8681507346445,14.3458568174327,10.6910015820765,14.89573967095,27.8085065485626,9.6354296633981,10.9570449702173,9.34955277910484,14.4385158170999,13.1461725766263,14.3482864391383,12.8964079932452,19.0888590149943,11.9522899499761,20.8890602525115,14.3870284626502,1.5998045543237,14.2885153316431,12.2674365580631,7.66673312425638,1.26126959014161,15.5529202823453,18.0290205162185,14.9291858700479,2.31340276620261
,48,-8.43360613996242,-5.27451564309385,0.875361349412628,19.1093270458386,3.69771470729521,3.85107857068294,1.6580740803422,19.9909326531065,1.59710838608322,7.61582353559299,5.72872457125067,12.6586352442428,-6.27299431342297,-12.62038790129,-7.87008044852433,16.9095267176405,0.3942224623313,-2.53465584864293,-9.21338254413078,15.5462776454001,-13.5525293839627,-10.7949094107401,-14.3937013988421,26.9603672191102,-0.0552518738234653,-5.68157845638476,-1.69508246734188,19.444381922195,-15.4278862571643,-27.3422712454937,-31.9127188326725,19.720107273278,-25.4279115077808,0.0741858714778232,-0.714406212675357,18.351758702846,14.8807523885742,9.37734100665568,13.6596092782351,0.587983774814205,14.1197460558487,8.90332981924331,10.5090953144977,1.08106349570676,15.8302882569515,13.0162593570617,13.0136687004847,1.27804385457213,3.25248769099375,-2.88965883967643,4.30153257923882,19.3162417094437,-1.94760704441723,7.01060225898362,-34.3054764144366,25.5636201184366,-18.2765581392221,-5.75330629914535,-5.64164434347168,21.7879154794615,-23.0166204514419,-22.0130729598237,-20.2775205253051,24.5803694187568,-2.2877326289003,-10.6169495192028,-34.158603127841,23.0339979439298,-26.7610460416873,-23.3554184009449,-24.0904403081005,22.1648908538942,14.1547846375184,12.403260133149,14.5998943762379,27.7169094949015,9.87662734381581,10.9867898780159,9.37054270929525,15.4905440931802,12.951884090665,14.5196489025709,12.9527751235476,19.0141272993383,13.0167338378945,20.5144631785506,14.8843762929404,1.57690809612652,15.3205630783374,13.0346095709791,8.66630360084292,1.63046144495439,16.2396115900536,19.09521713053,15.596970009908,2.17469455861436
,49,-11.8984386055506,-9.294804263423,-2.96848828235773,19.7820743249838,2.06901118063232,3.18823886840897,0.874932843171194,18.89458395499,-2.08747048677967,5.93869671039567,4.14868502949366,11.2967347360141,-9.21970063107835,-17.3724263187544,-11.187296854073,16.9391677167657,-3.23402794282867,-6.05668937035099,-14.7253562544199,14.3614261271259,-17.8105319531731,-14.9195530420072,-18.2453335753503,25.1583890248283,6.22525237487127,0.407916083437982,3.51684883123002,19.9401392402489,-5.09603173796177,-14.0854723060986,-19.2300933624269,18.4142761755769,-17.9346526176286,6.51882443243235,3.9090072623093,18.1240356878479,14.8217861329026,10.6194166164892,13.9333440685643,0.829118344594377,13.8902171087769,9.56970661298416,11.1752815716463,1.16226449521452,16.6033220559968,13.3601226878666,13.1764852557846,0.944484301624129,1.42809073021417,-5.52035207419706,1.81894055974135,20.0496227552279,-7.73866531941746,5.7531817051381,-36.11501769729,25.7784128150677,-23.6613125349145,-9.87878986662724,-9.46108916349854,22.578504172247,-23.8127779885111,-22.9859911269953,-18.7165757063081,23.7457923598333,-6.10649642639652,-16.2983090136354,-37.5645146519486,22.6260681687228,-26.6510886633612,-23.4425106873666,-23.4272645362822,22.079961025081,13.9830152479646,12.7432263789652,13.6569743730741,26.8537229883036,10.0048708067853,10.4722481210119,9.22839780834903,16.340827710077,12.1734556325453,14.1259548485987,12.5318025233333,18.7748045477332,13.9291319708589,19.8113881180675,14.8917475337313,1.20831776957195,16.3508943621234,13.4233873486162,9.55933412656844,1.44680124421558,17.0507469101041,19.7887997242944,15.9858933061228,1.86999974343414
,50,-14.8472017873874,-13.5808258191229,-7.16549383339299,19.7982728193126,-0.228922250929685,2.12443637333169,-0.627684210426111,17.9321708570188,-6.34728432238225,3.28691331683979,1.65613900151766,11.9479695841642,-12.3695541658607,-21.6854448873258,-13.9203755969682,16.2606117547741,-7.76736660561161,-10.7733656640872,-20.6712281838436,13.1254232296648,-21.3419753847332,-18.8904173515074,-21.0660009044788,23.2386062704725,10.31327365858,4.89571611802347,7.57580841413622,19.9949160098581,2.29644800271024,-3.23850788732713,-8.19652014477151,17.0427946785254,-10.5897578004196,10.5904942560527,6.54640971095748,17.0846994805777,14.1777510014071,11.1209227257819,13.8904672247185,0.760189964484169,13.1832910354274,9.8539104969326,11.2475963743536,1.02629018623139,16.8621834505163,13.2479888231775,13.1096516152659,0.347687670940985,-1.4270532045206,-8.55290821673461,-1.5436319261683,20.2049392887421,-14.5948210545242,3.5798870471466,-34.1090156305386,25.6537204891961,-27.0900461813923,-14.0326251594735,-13.3219854765675,23.2513016430462,-23.2550870281525,-22.9644151720581,-16.5379387530528,23.2312566653406,-10.7683761932794,-22.4324210930563,-37.7289018107315,21.7871513577119,-25.0091168488891,-22.0561890494677,-21.0918898340954,21.8731322001382,13.345373148233,12.7535864986131,12.5137948071078,25.780423289654,9.96136589353705,9.67124782179275,9.2230721267008,17.4316089585479,11.3991368463572,13.1044499126681,11.4810305081137,19.0384990159024,14.4350153940088,19.2418521624051,14.5237174074814,0.933421025704916,17.1040868799528,14.0079837676773,10.7077537502047,1.25727508903472,17.1085106747368,19.9777351414605,15.8896293133938,1.58534712265333
,51,-16.9156395469869,-17.1807061151567,-10.8878379521257,19.1650962990815,-3.02832929878323,0.360242292716919,-2.55743984536295,17.3353254737021,-10.5769718587264,-0.006387322147134,-1.5064958637511,13.4928529294535,-15.0426840403435,-24.6625278687383,-15.6866282275291,15.4428786120697,-13.1992925108777,-15.5550832594183,-25.4368366285889,12.6393353935302,-23.5450814761014,-21.2361386089307,-22.0197519744531,22.0160426342507,13.1622597044776,8.26257919980372,10.1327718283167,19.2283004721228,6.60592207317427,4.21588274054622,-0.258445355983895,16.3904924405323,-4.12754928622923,13.1163534396242,8.00921451058485,16.0818266658957,13.3511959318188,11.207170559592,13.4045764431981,0.53959357820392,12.4867451213375,10.6440031985458,11.0548123542021,1.10254919944066,16.9194716038473,13.2851866331279,13.3165124168731,0.0792524203152993,-4.77372453557115,-11.7407738197625,-4.77601451577277,20.2569779465249,-21.2782911659227,1.05771523128243,-28.057767539202,25.3454235011465,-28.1576872881961,-17.6862380511629,-16.9518819588081,23.9249330102297,-21.546692534104,-21.5554363873743,-13.1500941007408,22.8246825612351,-15.2956931369994,-27.5204404894181,-33.071167869754,21.2452805987602,-21.4163956614187,-19.4636851155622,-17.5908107395027,21.7571499970505,12.3984918140338,12.8470945941963,11.549239312139,25.2157231254367,10.1095004693233,9.8261172532824,9.39627918719003,17.7340777477428,11.1626835125329,12.5077462289842,11.2080161947842,19.301046450749,14.6033012342953,19.0547910566926,14.3619330827513,0.639194050529937,17.1435630138872,15.1021615085974,11.5141659065817,1.11524143686279,16.9253094012079,19.8905392207748,15.8779689124938,0.886797330281809
